Rate (nm/s),Curvature (/nm),Species
0.0067652616723611,0.0778129026293755,1
0.00409364248964462,0.0661747008562088,1
0.00635400189683272,0.0870168060064316,1
0.00365096019454593,0.06462262570858,1
0.0112413303806124,0.0959568992257118,1
0.0123835208770118,0.113487713038921,1
0.0103272703043468,0.0829489678144455,1
0.00732510567794823,0.0853141695261002,1
0.00881278917119985,0.109468780457973,1
0.0127654558032524,0.119282826781273,1
0.0070555178086685,0.0797963663935661,1
0.00745058480036888,0.105548821389675,1
0.00579222693412689,0.0755728259682655,1
0.00887326881875238,0.0968592092394829,1
0.00569489409942346,0.0671860575675964,1
0.00493851743945714,0.0725148394703865,1
0.00559701338342677,0.0600334107875824,1
0.0040665626348939,0.062041487544775,1
0.0114924142550049,0.0660357773303986,1
0.0141990012993722,0.114881463348865,1
0.00994685313804033,0.0720646902918816,1
0.00833040827835287,0.0665231719613075,1
0.0126184340208371,0.113295614719391,1
0.0141166308836223,0.120202243328094,1
0.00875511883555353,0.078791432082653,1
0.0127383877664959,0.116654239594936,1
0.00770321649667133,0.0851511582732201,1
0.00725462347359331,0.0836964994668961,1
0.0064505000683307,0.0743909478187561,1
0.00567142982779524,0.0710957050323486,1
0.00617045939148017,0.0708823725581169,1
0.012752534587325,0.0880841612815857,1
0.01332652794131,0.101689867675304,1
0.00977494096398583,0.0575968399643898,1
0.0095924748127512,0.0502340756356716,1
0.0150605558653968,0.111067473888397,1
0.00947378377045749,0.0511262081563473,1
0.0149258227648052,0.110549911856651,1
0.0115654813413219,0.0909259021282196,1
0.0101953349666186,0.105598069727421,1
0.0123265494608683,0.108640380203724,1
0.0117754302695001,0.0985945239663124,1
0.0114586348473228,0.0956414788961411,1
0.00850764477008778,0.100769482553005,1
0.00951631862043264,0.0901765823364258,1
0.00720291536880257,0.0920984521508217,1
0.00843595499851202,0.0895545780658722,1
0.0121604152803834,0.0733646973967552,1
0.013332560140996,0.0826803594827652,1
0.014267131682337,0.10158384591341,1
0.0116592543817425,0.0691100582480431,1
0.0109988273815982,0.0936436131596565,1
0.013406423424829,0.0976839736104012,1
