Rate (nm/s),Curvature (/nm),Species
0.0127972338118089,0.0626854747533798,1
0.00670508842093254,0.0423747226595879,1
0.00965736762930008,0.0430153906345367,1
0.0221961770319514,0.0710093602538109,1
0.0209745475829476,0.0830711796879768,1
0.0170086939977701,0.0802627205848694,1
0.0122021363054874,0.0614407658576965,1
0.015773012201043,0.0792906805872917,1
0.0111853308134962,0.0450362451374531,1
0.00765968458031304,0.0401376001536846,1
0.00610020991111703,0.0322594679892063,1
0.00909462407563406,0.0278867054730654,1
0.00900393685267326,0.0309048537164926,1
0.00699831693254283,0.0282538067549467,1
0.0232896591400251,0.0512437708675861,1
0.0194608540234554,0.0673506036400795,1
0.0165381753191495,0.0495488531887531,1
0.019316330554141,0.0749927014112473,1
0.0197404913897027,0.0688512921333313,1
0.014919030987492,0.0379566587507725,1
0.0112264080314964,0.0582833178341389,1
0.00654910989758398,0.0293774642050266,1
0.0044426900346404,0.0245766676962376,1
0.00418304809855157,0.0214315261691809,1
0.00538203578330894,0.0235673971474171,1
0.0216419721658723,0.0671141445636749,1
0.0184039877920061,0.0264185108244419,1
0.0193740235540286,0.0512224920094013,1
0.016969680434347,0.0605729520320892,1
0.0111946361931661,0.0494090430438519,1
0.0122497074735298,0.0316320657730102,1
0.00799783413794324,0.0408342443406582,1
0.00852313494278083,0.0296181682497263,1
0.00540530448830046,0.0308913048356772,1
0.00544851901113917,0.0262161940336227,1
0.00744289158144961,0.0299833156168461,1
0.00480941849227714,0.0244033746421337,1
0.00929263441051776,0.0225272737443447,1
0.0230136627382327,0.050117053091526,1
0.0218183267506224,0.052346982061863,1
0.0181703542700501,0.0144317727535963,1
0.0174382243387156,0.0322595573961735,1
0.0193129954047929,0.0453967675566673,1
0.0162688913984928,0.0307126343250275,1
0.0121683936001433,0.0326258204877377,1
0.00957663388398628,0.0358783304691315,1
0.00721672575515192,0.0315594263374806,1
0.00908479724497991,0.0341964438557625,1
0.0061521553755648,0.0273095406591892,1
0.0108129992166033,0.0287484955042601,1
0.00562377654859831,0.0297643784433603,1
0.020093888972821,0.029592165723443,0
0.02031729961275,0.0364756360650063,1
0.0184757626523837,0.0214548595249653,1
0.0181391604989538,0.0371750071644783,1
0.0152379436357178,0.0374482795596123,1
0.010055731408009,0.0388536378741264,1
0.0134162454145037,0.0341676697134972,1
0.00575858140184544,0.0376205593347549,1
0.0146784382333776,0.0337390638887882,1
0.00563039139116251,0.0334954708814621,1
0.00641624432476566,0.0405211634933949,1
0.00774376792770871,0.039458904415369,1
0.022336461460532,0.0333475023508072,1
0.0230400115100967,0.0354875065386295,0
0.0219150060138875,0.0366998687386513,1
0.0140069530934907,0.0382918827235699,1
0.0172309113422745,0.0358849354088306,1
0.0124644973168205,0.035236619412899,1
0.0170109482477241,0.0436102524399757,1
0.0181908239437116,0.0316668264567852,1
0.0183409997918344,0.0279461890459061,1
0.00537386731506674,0.0451836176216602,1
0.0191587563703857,0.0246776584535837,1
0.00523801715273005,0.0453432761132717,1
0.0158946511151,0.041363250464201,1
0.00851678294706543,0.0442738980054855,1
0.010695987815959,0.0518338046967983,1
0.023719806440842,0.0165157970041037,0
0.0168557230745931,0.00452156085520983,0
0.0213787030980719,0.0131526300683618,0
0.0206479261465689,0.0250971037894487,1
0.0191869029769256,0.0189576894044876,0
0.0170559478805775,0.0431244783103466,1
0.0101201338476381,0.0435025803744793,1
0.0176683221301413,0.0248210895806551,1
0.00607917654370296,0.0478468276560306,1
0.0188867914168466,0.0304165463894606,1
0.00656723590850007,0.0545468218624592,1
0.0147847863761639,0.0511103235185146,1
0.0131489995323662,0.0558856539428234,1
0.0173618632752545,0.0543895661830902,1
0.00916503156742406,0.053447350859642,1
0.00991536952115607,0.0500352345407009,1
0.0248421115116317,0.0252231396734715,0
0.0190137742542056,0.0138862561434507,1
0.0160839143822003,0.0037843375466764,1
0.0162728756568094,0.00197765603661537,1
0.0170889591928423,0.00640339450910687,0
0.0149933864923656,0.0422102473676205,1
0.0168952471555025,0.0433615036308765,1
0.021477316272511,0.0176377445459366,0
0.0159294538143096,0.0395253300666809,1
0.00967668608621273,0.0377029068768024,1
0.00808094124396326,0.040752038359642,1
0.00918312930849969,0.0503007099032402,1
0.0193705275253364,0.0406174324452877,1
0.0121395816472314,0.0572692789137363,1
0.0129046069989176,0.053441446274519,1
0.0159865932650024,0.0533840246498585,1
0.0282957425229167,0.0193335376679897,0
0.0282309657455607,0.0143007887527347,0
0.0280397468055527,0.00225575035437942,0
0.0242583417062641,0.000665790576022118,0
0.015945729464337,0.00909057073295116,1
0.0170298903794022,0.0271038692444563,1
0.0209260501479421,-0.00661417422816157,0
0.0135818025242833,0.0354223623871803,1
0.019643243833393,0.015812998637557,0
0.0197074301472159,0.0197337158024311,0
0.0223411986913312,0.0148665104061365,0
0.0225218671949714,0.0152503987774253,0
0.0104413634746323,0.0338422246277332,1
0.015968471296512,0.0551815517246723,1
0.0176705369735083,0.0537580437958241,1
0.0155634573891046,0.0437646210193634,1
0.0162131259095894,0.0504294745624065,1
0.0146756947622698,0.0478601716458798,1
0.0305771902343183,0.0148515412583947,0
0.0254481685168424,0.0133611727505922,0
0.0223066439050894,0.00161747424863279,0
0.0277881825797024,0.0011092679342255,0
0.0160795564749664,-0.00168570794630796,0
0.014248826351063,0.00209321896545589,0
0.0119566806617738,0.0440946631133556,1
0.0132596105703465,0.0352671965956688,1
0.0227759039760143,0.0141542283818126,0
0.011082081536038,0.0215094015002251,0
0.0227701160828543,0.0119442110881209,0
0.0093869945982171,0.0251930095255375,0
0.0223095259566832,0.0166019611060619,0
0.0119022742167068,0.0455949865281582,1
0.0196332944303076,0.0429725907742977,1
0.0161521490537564,0.0530687011778355,1
0.0180656509736363,0.033942461013794,1
0.0201653225818507,0.0490057729184628,1
0.0286615218189553,0.00767915276810527,0
0.0251051963569814,0.00425113318488002,0
0.0183686603566176,-0.00399717921391129,0
0.0144230314533355,0.0162174366414547,1
0.0222472497494125,-0.00568603584542871,0
0.0125030744745755,0.0271090418100357,1
0.0112242088229508,0.0420690402388573,1
0.0120821277944341,0.0454013496637344,1
0.0215332372873068,0.00961290951818228,0
0.0224247033343561,0.0119151044636965,0
0.018727143883891,0.0197343025356531,1
0.0221519111141735,0.0086305309087038,0
0.0109833315201387,0.0183622799813747,0
0.0268029972876227,0.00294002750888467,0
0.0220439395540871,0.0250789020210504,1
0.016115728980209,0.0386743955314159,1
0.0185997212287861,0.0354306139051914,1
0.0257779690462304,0.0147857666015625,0
0.0305197613701638,0.0169975031167269,0
0.0243182031209371,0.0122993011027575,0
0.0266141009214374,0.00919640716165304,0
0.0245416204231165,0.00262796925380826,0
0.0198913619892098,-0.00115081609692424,0
0.0180398828549894,-0.00298130861483514,0
0.0255800293895627,-0.00452949199825525,0
0.0190953355147506,0.000898653932381421,0
0.00909826181488877,0.0458152256906033,1
0.0208362874846361,0.00802496913820505,0
0.0202655319736421,0.0130136879161,0
0.0114450045690349,0.0410906001925468,1
0.0107840445876482,0.0279865469783545,1
0.019616220079302,0.0203723069280386,1
0.0123282390869864,0.0350555963814259,1
0.0127714633852139,0.0372340455651283,1
0.0120096651694273,0.0133666414767504,0
0.00990820451075129,0.00492929853498936,0
0.0127211778528374,0.0325799100100994,1
0.0181404917781739,0.0148405646905303,1
0.0202855687046625,0.00175610440783203,0
0.0135496104010745,0.0259389337152243,1
0.0129019396687643,0.0192661508917808,0
0.0239271884092565,0.0118496045470238,0
0.0218236065590076,0.0258355513215065,0
0.0196350397339834,0.0420309342443943,1
0.021011318569734,0.0465357154607773,1
0.0157667815111195,0.0404576808214188,1
0.0245181243595203,0.0181743744760752,0
0.0189370633343989,0.0290385168045759,1
0.0209820452100619,0.0217676144093275,1
0.0209603108657543,-0.00178119179327041,0
0.0159926597379925,0.0012786602601409,0
0.0234462464490175,0.00226417137309909,0
0.0124428801742326,0.03531414270401,1
0.0223245797934635,-0.0115081667900085,0
0.00901677686521048,0.0411722548305988,1
0.0102867062515332,0.0426788702607155,1
0.0193817706346301,-0.00214824778959155,0
0.01836164503153,0.0131045514717698,0
0.0102184452571837,0.0542888455092907,1
0.0109723555073214,0.0472141616046429,1
0.0106921769371261,0.040687270462513,1
0.0158653765802372,0.0114512983709574,1
0.00957638801704083,0.0297456681728363,1
0.0156653306359609,0.0222483947873116,0
0.0160139820514637,0.0208983514457941,1
0.0165744359920438,0.033744465559721,1
0.0218816878574962,0.0365309752523899,1
0.0221037522000518,0.0369754247367382,1
0.0180152382273767,0.0295118223875761,1
0.0255315283650898,0.0195697043091059,0
0.0179408406424869,0.0441742762923241,1
0.0206738055620768,0.0380153618752956,1
0.0227482421433201,0.0190187804400921,1
0.0115675411157016,0.0411553345620632,1
0.0179260377501841,-0.0136333396658301,0
0.00951734040374498,0.0438564382493496,1
0.0152802978531734,0.0164925437420607,1
0.0135723374161042,0.0381971597671509,1
0.00997370426126464,0.0542974136769772,1
0.0110271064190039,0.00191962893586606,0
0.00685716818997506,0.0434796698391438,1
0.0200414748415166,-0.00384068232960999,0
0.0261310812025046,0.00572452181950212,0
0.019676383462077,0.0098575484007597,0
0.0184625807320135,0.00523267965763807,0
0.0165145244368754,-3.98656302422751e-05,0
0.0180114032909715,0.0149915739893913,0
0.0210425556914543,0.034719567745924,1
0.0219569899903136,0.0216371491551399,1
0.0243554014059954,0.0133413374423981,0
0.0158124597609426,0.0499481484293938,1
0.014545241631046,0.0106941955164075,1
0.0122735515792234,0.0253904480487108,1
0.019484877933737,0.0134913725778461,1
0.0195525582326419,-0.00212294538505375,0
0.0164403343154363,-0.00681042345240712,0
0.0163556469016961,0.00362847885116935,1
0.00954925575671129,0.0550834611058235,1
0.00744596119562183,0.0544820427894592,1
0.00787128216404912,0.0503208711743355,1
0.0093090560665827,0.0403687544167042,1
0.0171934885459809,0.000826330855488777,0
0.0143968658994429,0.00506401900202036,0
0.0177232014067754,0.0289537161588669,0
0.0206548114658308,0.00964004546403885,0
0.0216830057619787,0.0217586252838373,1
0.0160742462946158,0.0357741266489029,1
0.0256426904551297,0.00600345013663173,0
0.0238092511485252,-0.00124200130812824,0
0.0180951350905706,0.0510256849229336,1
0.023578933957548,-0.000530649675056338,0
0.0117213715885945,0.0357558727264404,1
0.0107464827450132,0.0390806160867214,1
0.0182534679824762,-0.0156776253134012,0
0.0114365198438528,0.0377984493970871,1
0.0164805055258063,-0.0171014945954084,0
0.014281964463771,-0.0167738627642393,0
0.00590604305659105,0.0453368835151196,1
0.0108128245781661,0.0447983890771866,1
0.00794286699755459,0.0456663072109222,1
0.00838453385915009,0.0612555630505085,1
0.00849477108692519,0.0104600423946977,0
0.00651941912990174,0.0576261393725872,1
0.0114553113990185,-0.0052917362190783,0
0.00967153418353123,-0.00679212203249335,0
0.0120159210804101,-0.00328364339657128,0
0.0134005508379219,0.0126017164438963,1
0.0106564163390227,0.0265916828066111,1
0.0249717160469554,-0.00148502737283707,0
0.0224426289909092,-0.00631315773352981,0
0.022477006602379,0.0303751099854708,1
0.0207697028708147,0.0249636583030224,1
0.00874819415696472,0.0392790958285332,1
0.00974913717587168,0.048045177012682,1
0.0240852705039099,0.000573981902562082,0
0.0175279160611043,0.0556255243718624,1
0.0160362732966928,0.00672635575756431,0
0.0165750371139761,-0.00400345912203193,0
0.00897532231356619,0.0373025611042976,1
0.016537683839907,-0.019352164119482,0
0.00567088322363989,0.039715938270092,1
0.0130089110700247,0.0279517490416765,1
0.00867600374718829,0.0543370060622692,1
0.00982571236449624,0.0401454158127308,1
0.00376022639932427,0.0438995249569416,1
0.0165704394590218,0.0102687682956457,0
0.0252295892315673,-0.00166287994943559,0
0.0190439105718343,0.0236048419028521,0
0.0194688000462744,-0.00957284029573202,0
0.0209893883305776,0.033201340585947,0
0.0161114514097714,0.0323041863739491,1
0.00981958325846746,0.038381814956665,1
0.00880729604745905,0.0496241338551045,1
0.0139944707597262,0.0550220310688019,1
0.0172095431948777,0.0552863217890263,1
0.0117867818304525,0.0308931041508913,1
0.0189740594475837,0.0385685414075851,1
0.00993001629942879,0.0348863117396832,1
0.00835523914495144,0.0317692123353481,1
0.0139824179119968,-0.0165090244263411,0
0.00712235000935156,0.0377053655683994,1
0.0131418654986582,0.000996578251942992,1
0.0083935171252462,0.0478295981884003,1
0.00821195279526482,0.0504601001739502,1
0.00535729396180589,0.0491691716015339,1
0.00500051888197466,0.0481219030916691,1
0.0182963516746998,0.00504596997052431,0
0.0141094613119416,0.0207371953874826,1
0.0197311661532693,-0.00579986302182078,0
0.0209230516023186,-0.0122277559712529,0
0.0182761210649524,-0.00717778829857707,0
0.0209736901901762,0.0369386896491051,1
0.0122035264890401,0.0382598638534546,1
0.0202162020616685,0.02135587669909,1
0.00704621903916369,0.0292572472244501,1
0.0130536492019627,0.0539724119007587,1
0.0192136845569338,0.00665275007486343,0
0.0109596797538704,0.0302037913352251,1
0.0114584292563671,0.022089371457696,1
0.0157008002173918,0.0183382239192724,1
0.00855182166250672,0.0242817550897598,1
0.00815572374766896,0.0302843283861875,1
0.0141601517523502,-0.0139652667567134,0
0.0116815620374079,0.0184018611907959,1
0.0120282129089786,0.0413756705820561,1
0.00541811890025954,0.0390784777700901,1
0.0111486838797755,0.0444385260343552,1
0.00684078329705309,0.0552824027836323,1
0.010232790712937,0.0277601536363363,1
0.00748429596672321,-0.0015958835138008,0
0.0109552972767013,-0.00993391033262014,0
0.0117935407187944,-0.00979986507445574,0
0.00867393613333028,0.0387389026582241,1
0.0117441904031257,0.0478417575359344,1
0.017952324061744,0.0280420277267695,1
0.0178500450662706,0.00288697797805071,0
0.0180130090878951,0.0393564477562904,1
0.00602849140032326,0.0319232754409313,1
0.0229979812273543,0.0112356171011925,1
0.0245763785051705,0.00117841782048345,0
0.0230563384541595,0.00528228050097823,0
0.0162158177721704,0.0189153850078583,1
0.0150472822730785,0.0514908991754055,1
0.0106755446583559,0.0504519753158092,1
0.0158414072774827,0.0271521452814341,1
0.00666672845053719,0.0324385762214661,1
0.00561178186381043,0.0473935045301914,1
0.00849648216980585,0.0115905087441206,1
0.00295264552416982,0.0459827445447445,1
0.00674140375809437,0.0447368174791336,1
0.0138827960747914,-0.00401839660480618,0
0.0217016353788468,-0.00550136528909206,0
0.0223367278968658,-0.00973213464021683,0
0.013904246799614,0.0306827444583178,1
0.0112562173148703,0.0371232405304909,1
0.0191513950447498,0.0096588023006916,0
0.0174550487780286,0.0450896173715591,1
0.0204376309116528,0.0225040465593338,1
0.00958098919943954,0.0341431237757206,1
0.0058216737946535,0.0408144071698189,1
0.0173545410554183,0.0141531061381102,1
0.0125409466192714,0.0268886014819145,1
0.0155150995256845,0.0385432541370392,1
0.00813147303442058,0.0279070772230625,1
0.0131514940901805,-0.00195722188800573,0
0.0115059787302639,0.00174488569609821,0
0.00751560222560474,0.0414064638316631,1
0.00362397105492679,0.0490885302424431,1
0.0082486735904199,-0.00762613955885172,0
0.00387334677987097,0.0400378182530403,1
0.00934649936345947,-0.0118006905540824,0
0.0186748637202176,0.00123875285498798,1
0.0187810501132217,-0.011406890116632,0
0.0124721774071386,0.0501340478658676,1
0.0149885851427171,0.0431909337639809,1
0.0165460564230426,0.0146739957854152,0
0.0155578533145564,0.0517258048057556,1
0.0144971453266679,0.0337342135608196,1
0.00446598324717947,0.0250846520066261,1
0.0243466769969771,0.00432396633550525,0
0.00898772034483196,0.0338492915034294,1
0.00787451225881186,0.0288178753107786,1
0.00461762369883601,0.0210173279047012,1
0.0139508823406409,0.0158328879624605,1
0.00418693991390596,0.024752501398325,1
0.0114530595883122,0.0238154735416174,1
