Rate (nm/s),Curvature (/nm),Species
0.0057126994555635,0.0851441249251366,1
0.00317216692417061,0.0712132751941681,1
0.00362111767467583,0.0572483874857426,1
0.00960743612637858,0.0887477770447731,1
0.00955083913525664,0.101795233786106,1
0.00763581720118797,0.081715814769268,1
0.00639724172426058,0.0905504748225212,1
0.00764551019788868,0.0907787308096886,1
0.00974233881707991,0.113151080906391,1
0.00753038391273196,0.103758178651333,1
0.00790896052486769,0.0847540125250816,1
0.00572691219845864,0.0780027434229851,1
0.00609533215437244,0.0810728967189789,1
0.00631095289144892,0.0953714624047279,1
0.00619513780359371,0.0687745362520218,1
0.00362194267599034,0.0596027933061123,1
0.00635609739531397,0.0604848973453045,1
0.00540063718687186,0.0542192570865154,1
0.00441948631212791,0.0681393668055534,1
0.0105378224005172,0.0632395297288895,1
0.0109780577726119,0.0978892296552658,1
0.00886556401937956,0.0554178319871426,1
0.00941915835390135,0.0726145803928375,1
0.00957447747711122,0.106342665851116,1
0.00886313898501787,0.0719738379120827,1
0.0101622778653361,0.102367408573627,1
0.0085185988476401,0.0708540678024292,1
0.00700776639892595,0.0723859816789627,1
0.00621666583668957,0.076854296028614,1
0.00658285784072681,0.0789429992437363,1
0.00618648404390305,0.0698844417929649,1
0.00621614227251218,0.0668639093637466,1
0.00905571895546152,0.0478346236050129,1
0.010588907427373,0.107116691768169,1
0.00984447270899259,0.0533499605953693,1
0.0120705747470321,0.0532903000712395,1
0.0097920942625418,0.0948621854186058,1
0.0113269841776016,0.0720578581094742,1
0.00844892552593695,0.0888370424509048,1
0.00952187051290836,0.0830080211162567,1
0.00974454775379081,0.082057498395443,1
0.00910744915607876,0.0848187804222107,1
0.00852297211631145,0.0802592933177948,1
0.00856954624029026,0.0849083885550499,1
0.00736851976284547,0.0798615366220474,1
0.0103257868651695,0.0744811221957207,1
0.0113425420204517,0.0250989701598883,1
0.0116297145474415,0.0949525162577629,1
0.0120695887672539,0.0538991130888462,1
0.013581239433796,0.0531381592154503,1
0.0105417953406894,0.0870386436581612,1
0.0138621931732971,0.0739058628678322,1
0.0108420693819502,0.0809196680784225,1
0.0122132292572518,0.0912396386265755,1
0.0108838467649423,0.0987052097916603,1
0.00998193926947446,0.0394802093505859,0
0.0112055757652031,0.0668886303901672,1
0.00902144384590347,0.0302260257303715,1
0.0108333902438069,0.0746827349066734,1
0.0113313889195123,0.0833504572510719,1
0.0107870261056254,0.0305636376142502,1
0.0140752463333522,0.0700820088386536,1
0.0113890068524293,0.0751761496067047,1
0.0135005876407689,0.0831923112273216,1
0.0127135221020218,0.101198419928551,1
0.0114532350169605,0.0837728902697563,1
0.0113384369839498,0.101306900382042,1
0.0115451335332474,0.0861588418483734,1
0.00988831117293138,0.0352943949401379,1
0.00870042218299518,0.0289958640933037,1
0.0112297222054223,0.0753687247633934,1
0.0155595635390669,0.0290234442800283,1
0.0143301247705935,0.0539877936244011,1
0.0110321874373066,0.078154668211937,1
0.0121248539328168,0.0772926658391953,1
0.0135066355339308,0.0945532247424126,1
0.0132458377080351,0.0930035710334778,1
0.0100872958043482,0.0348884388804436,1
0.00981400334135204,0.0182629395276308,0
0.0114683739583243,0.00683553889393806,0
0.00933146957093236,0.0169337969273329,1
0.0134761522236609,-0.00692686391994357,0
0.00856114298505574,0.0432909429073334,1
0.0112728056022167,0.00581547943875194,0
0.0127366898032271,0.0227819383144379,1
0.012483540305552,-0.00276992423459888,0
0.0126852136989461,0.0497199930250645,1
0.0156538397433799,0.0302694924175739,0
0.0113321680108888,0.0661798194050789,1
0.0160195677335645,0.0441392734646797,1
0.0143226802184464,0.049548827111721,1
0.0144711470272932,0.081258587539196,1
0.0111625584210386,0.0115506472066045,0
0.0110855535371486,0.00983364414423704,0
0.00867021651455741,0.00788321625441313,0
0.0106554843645299,0.0553836300969124,1
0.0141755228395844,0.00759879313409328,0
0.0107355020559819,0.0480022765696049,0
0.0110480311772497,0.0561085306107998,1
0.0138863054598879,0.0607746653258801,1
0.0137127661205435,0.0603592805564404,1
0.0139664266371778,0.0749284625053406,1
0.0130984066713828,0.0140542779117823,0
0.0127395263832818,-0.00131010205950588,0
0.00955349616058512,0.00630938960239291,0
0.013085649034653,-0.00209524971432984,0
0.0132912022895325,-0.00581614812836051,0
0.00967630587028012,-0.000816968968138099,0
0.00894511953634188,0.0220792721956968,0
0.0132349935270665,0.000927612592931837,0
0.0103405826882958,0.0204598885029554,0
0.0143628112968855,0.0136853577569127,0
0.0114581249008719,0.018993403762579,0
0.0146540321372126,0.0301247704774141,0
0.0118798651760257,0.0526672229170799,1
0.0143994559247679,0.026350948959589,1
0.0129562386683583,0.0556720830500126,1
0.0136067851713456,0.0481181032955647,1
0.0129444794805385,0.062097392976284,1
0.0139593302696209,0.0645591393113136,1
0.0113358535762035,0.0111264232546091,0
0.0112927307982474,0.0279472172260284,0
0.0133415118269056,0.0250309575349092,0
0.0155716775359887,0.0200842078775167,0
0.0112267177302598,0.0314806737005711,1
0.0148076976036582,0.00870478898286819,0
0.0120157454441719,0.0222087539732456,1
0.0135723616454713,0.0287554878741503,1
0.0142401042244971,0.0163099952042103,0
0.0139662915772693,0.0359494127333164,1
0.0124721701745314,0.00704442244023085,0
0.0138711864829373,0.00587301841005683,0
0.0080489249818906,-0.00344919157214463,0
0.0112019430138411,0.0301336217671633,1
0.0120391237120025,0.0128142535686493,0
0.0118324139172436,0.0220554228872061,0
0.0129501113136527,0.0222319401800633,0
0.0125741143335755,0.0133375879377127,0
0.0152172997342388,-0.0015388362808153,0
0.0148214635582313,-0.0101073132827878,0
0.0142813179014005,-0.000685663428157568,0
0.0133571076806711,0.00111604563426226,0
0.0098130713731747,0.0120600070804357,0
0.0118821689913005,0.000764783995691687,0
0.00978168469576901,0.0226849354803562,0
0.0088132869686954,0.0342163518071175,1
0.00761299844158271,0.050697460770607,1
0.00844139360984427,0.0447871051728725,1
0.0111012770667113,0.0313508994877338,0
0.0128168436278879,0.0123619148507714,0
0.0106055824717037,-0.00249620899558067,0
0.012231033421675,0.00292161479592323,0
0.015667831959714,-0.0130617022514343,0
0.0129494959551495,0.0186732057482004,0
0.00964608733115282,0.00181138596963137,0
0.00773253155058708,0.0335197374224663,1
0.00757492520203125,0.0476016514003277,1
0.00612985656001554,0.0564631186425686,1
0.00735992374227462,0.0602941922843456,1
0.00840468182529301,0.0561356581747532,1
0.0130796316819175,0.0128738395869732,0
0.0136150068517414,0.00587165029719472,0
0.00976581831632804,0.026842150837183,0
0.0126850428529506,0.000971413217484951,0
0.013150616476011,0.012239770963788,0
0.0118861525114554,-0.00900417659431696,0
0.016921531525477,-0.00895905494689941,0
0.0163854797891139,-0.00697363540530205,0
0.014165841514293,0.00415562838315964,0
0.0125235200985361,0.00400605192407966,0
0.0100726936633775,0.00651155039668083,0
0.0067807224813122,0.0469256862998009,1
0.0127674326444099,0.0104687130078673,0
0.00628923660966281,0.0467881560325623,1
0.0093396618758165,0.0382686033844948,1
0.0140286871496507,0.000612381787505001,0
0.00953995511979661,0.0708053484559059,1
0.00932465880867927,0.0525193735957146,1
0.0105328573798329,0.0793990790843964,1
0.0108301843083335,0.0698747187852859,1
0.012090278082877,-0.00599919771775603,0
0.0152177774221988,-0.000792100967373699,0
0.0169037614598774,-0.0123722543939948,0
0.0150052648403452,-0.0049254042096436,0
0.016949362096785,-0.00977146066725254,0
0.00705239637608273,0.0347825475037098,1
0.00964355415069573,0.0210509710013866,0
0.00914480204038488,-0.00887562613934278,0
0.00404037620599009,0.053059246391058,1
0.00470915116362672,0.0587390922009945,1
0.00640993158138608,0.0583513677120209,1
0.00884785438897408,0.0352940149605274,1
0.00825530663767325,0.0833435133099556,1
0.00851361432602515,0.0303297303617001,1
0.00805828958923451,0.0357972085475922,1
0.00975443178884684,0.0538202486932278,1
0.00945934308622165,0.0753752142190933,1
0.00971712611206166,0.069400779902935,1
0.0145671456312194,-0.0048075532540679,0
0.016259188736663,-0.00710898265242577,0
0.00613974677917798,0.0408180914819241,1
0.0116333509981847,-1.70767889358103e-05,0
0.0110035061909792,-0.00165639142505825,0
0.00779017420908295,-0.0120435012504458,0
0.0101402737051591,-0.000840304361190647,0
0.006080841622796,0.0533248521387577,1
0.0129499719337896,0.00428262911736965,0
0.00831302411501067,0.0620869509875774,1
0.0090344415424035,0.076265849173069,1
0.013285681462344,-0.00619454914703965,0
0.00874449794581535,0.0479743219912052,1
0.00629820279424781,0.0825589224696159,1
0.00779610350792832,0.0840869322419167,1
0.0143136678078937,-0.0127425994724035,0
0.00970299699792515,0.0219900887459516,0
0.0145460533950836,-0.0143209714442491,0
0.0095179459226399,0.0288146734237671,1
0.00773152749867809,0.0727703347802162,1
0.0146048731212997,0.00483591202646494,0
0.0133157762285077,-0.0115059791132808,0
0.00894756721080523,0.0719993114471436,1
0.0104245929727404,0.0663404539227486,1
0.0182044727707854,-0.00711678387597203,0
0.0151228395144254,-0.00458990409970284,0
0.0068956504375966,0.0400517247617245,1
0.00868885832099651,0.0341857895255089,1
0.0128788706864712,-0.00453713908791542,0
0.0145396670551754,-0.000133501875097863,0
0.013802399909758,-0.00146701117046177,0
0.00597622986652295,0.0413360856473446,1
0.00907919002902045,-0.0171139147132635,0
0.00938452937254405,-0.016935346648097,0
0.00690238001069537,-0.0137023506686091,0
0.00563474920908097,-0.0114168748259544,0
0.0105579524365007,-6.20812988927355e-06,0
0.00872388938422691,-0.00520208617672324,0
0.00700156969170628,0.0418369211256504,1
0.00677102272489132,0.0711078941822052,1
0.00642072880798755,0.0381866730749607,1
0.0108321268885559,-0.00254382262937725,0
0.00921750339694507,0.0250004027038813,1
0.0102325335753364,-0.00339139858260751,0
0.0048543672293344,0.0702814012765884,1
0.0120695668510077,-0.012644668109715,0
0.010407119453923,0.0105499429628253,0
0.00610914878986643,0.0781038179993629,1
0.0148916311467656,-0.0180520676076412,0
0.00991367964497833,0.0168651305139065,0
0.0125375185017035,0.00964242033660412,0
0.00919552298300983,0.0772878304123878,1
0.0158193424080317,0.00268326117657125,0
0.0110052443910482,0.0450495481491089,1
0.0160165831988788,-0.00310709537006915,0
0.0118151589136315,0.0767906084656715,1
0.0137249904212843,0.0585066601634026,1
0.0136233286446394,0.0335298292338848,1
0.0120532426151665,0.0601008534431458,1
0.0134063598901463,0.0422326326370239,1
0.0117245792278572,-0.00562475994229317,0
0.00686741046105951,0.0385560914874077,1
0.0113030996068214,-0.0112852398306131,0
0.0101109646574155,-0.0106959296390414,0
0.0052478399558734,0.0430788993835449,1
0.00681783095034035,-0.0192492622882128,0
0.00522852041818118,0.0510040000081062,1
0.00985041647719007,0.000449325569206849,0
0.0115705511748559,0.00552719412371516,0
0.00719321475236974,0.0582518912851811,1
0.00435292196467665,0.0650707557797432,1
0.00522686348977905,0.0477512814104557,1
0.0122921713806338,-0.00951482262462378,0
0.0118510070526863,0.00143076560925692,0
0.013959548394648,-0.0198043156415224,0
0.011258403118033,0.00691837817430496,0
0.0108906232470884,0.020665330812335,1
0.0108964443144243,0.0586598850786686,1
0.0116489280875626,0.0683834180235863,1
0.0121382965333197,0.0758988484740257,1
0.00794321745876459,0.0705117136240005,1
0.0134174111044058,0.0646745711565018,1
0.00826040315656214,0.0787126198410988,1
0.0130560182625048,0.0304477922618389,0
0.0120096550967264,0.057194858789444,1
0.0135071919047451,0.0132575826719403,0
0.0128635413629754,0.0101564042270184,0
0.00657121351133172,0.041020255535841,1
0.00747839528416802,0.0225357264280319,1
0.0121631337593482,-0.00555524043738842,0
0.00982086579500696,0.00766499666497111,0
0.0138848517435384,-0.005464440677315,0
0.0123014617032668,-0.00433323532342911,0
0.00846624105148164,-0.017505144700408,0
0.00499953902522841,-0.0158063508570194,0
0.00539338456886296,-0.0102210408076644,0
0.010319485980549,-0.00228505348786712,0
0.00762654820105713,0.00444655818864703,0
0.0070550048308559,0.0334377810359001,1
0.00564519231498851,0.05577053129673,1
0.00920963371599182,0.0192571133375168,1
0.00549635332391372,0.0467500202357769,1
0.00589841342675461,0.0319397114217281,1
0.00487101578107855,0.065762884914875,1
0.0130844489143969,-0.0150646567344665,0
0.00602255678302112,0.0757711157202721,1
0.0107533392309282,0.0123914256691933,0
0.0153774640010776,-0.0207542739808559,0
0.00765420243767848,0.0499374382197857,1
0.00659495723500719,0.0654071345925331,1
0.012112081987113,0.00679201725870371,0
0.0111550747083583,0.0698597207665443,1
0.0136830590157318,-0.00218409532681108,0
0.0141559712386516,-0.00139088439755142,0
0.0148081498216497,-0.00486886594444513,0
0.010412150822167,0.0803664028644562,1
0.00649228449228902,0.0750773996114731,1
0.0151795594893542,0.0448307394981384,1
0.0094262641830426,0.0730468034744263,1
0.0146539728202592,0.0243819076567888,0
0.00941535196586873,0.060594916343689,1
0.012511622683355,0.00663487473502755,0
0.0116871152641613,0.0205701161175966,1
0.0136268791834488,-0.00034365220926702,0
0.0111407224052562,-0.00114898837637156,0
0.00978491070291904,-0.00592343881726265,0
0.0104758854060856,-0.00486067030578852,0
0.00493999884578908,-0.0104406559839845,0
0.00665299918244512,0.00978994835168123,0
0.00605250070304065,0.0539825744926929,1
0.00714440406282282,-0.00401793932542205,0
0.00497758433146056,0.0679001286625862,1
0.00680276449795264,0.0212533418089151,0
0.0140441751899459,-0.0191483199596405,0
0.0113395590612879,-0.000841387955006212,0
0.0148385293269481,-0.011782631278038,0
0.0122924045934064,0.015830872580409,1
0.0104642061748002,0.0387609302997589,1
0.0144994638317798,-0.00786240305751562,0
0.013065615977376,0.00256091030314565,0
0.00396371983916066,0.0666835531592369,1
0.00888626801864874,0.0697008073329926,1
0.0150319583726121,0.0293488092720509,0
0.0130491031076007,0.0100428573787212,0
0.0113608838374391,0.0377186611294746,1
0.0129531290980343,-0.00350882462225854,0
0.01200316735717,-0.00804134644567966,0
0.00985885582072845,0.00242467573843896,0
0.00600319138259261,0.0357161983847618,1
0.00767867204151717,0.0359992384910583,1
0.00505282073926506,0.0395327471196652,1
0.00509251924284259,-0.0036386176943779,0
0.00797225320878323,-0.00185421679634601,0
0.0055310626300045,0.0458979308605194,1
0.00448028806607988,0.0228094533085823,1
0.00269401464278781,0.0559717901051045,1
0.00471734013120326,0.0529477559030056,1
0.00548894137361009,0.0608267746865749,1
0.00525994984937934,0.00939175393432379,0
0.0124757743040897,-0.0133378067985177,0
0.0120431910144455,-0.00336101860739291,0
0.015169315586613,-0.0187554359436035,0
0.0136481596572028,-0.00856124237179756,0
0.0115550180261511,0.00900391396135092,0
0.0133228013910713,0.054420854896307,1
0.0142259461392082,-0.00314262392930687,0
0.0110672693950819,0.0659552365541458,1
0.011309852553803,0.0711880326271057,1
0.00749295792071739,0.0715811550617218,1
0.0131086435065261,0.0633406639099121,1
0.0154642721207083,0.0506665930151939,1
0.00820253074853876,0.050166480243206,1
0.00935941240294835,0.0251875761896372,1
0.0091774997514395,0.0414305590093136,1
0.0109651687920205,0.00777278747409582,1
0.0134793452112638,0.00447046151384711,0
0.00998261675557022,-0.00485714618116617,0
0.00867418412230394,0.0100429514423013,0
0.00665669954632337,0.00710190599784255,0
0.00529203001664667,0.052003338932991,1
0.00530971556805123,0.0215201880782843,1
0.000697799325055195,0.0522305890917778,1
0.00410458838442921,0.0604422390460968,1
0.00408650312234204,0.0581602454185486,1
0.00397117847304947,0.0150275947526097,0
0.00814528220679764,0.00913104321807623,0
0.0116963613563347,-0.0133958514779806,0
0.0118739879085113,-0.00966913625597954,0
0.010261678686021,0.00999795272946358,0
0.0120021253434233,0.0376353748142719,1
0.0137972127824477,-0.00444183172658086,0
0.00894338912826426,0.06484155356884,1
0.00952754753409874,0.0664844140410423,1
0.0131994863846412,0.004120456520468,0
0.0138222907714918,-0.00219529797323048,0
0.0131640620213939,0.0590382404625416,1
0.0125778043863889,0.0621581003069878,1
0.00805765502929715,0.0429807305335998,1
0.0131832462777161,0.00382125005125999,0
0.00615389452441282,0.0374785624444485,1
0.00787023019654281,0.0109508195891976,0
0.00829840401835426,0.0257503893226385,1
0.00630577972605233,0.0316143520176411,1
0.00762953450375236,0.000478630012366921,0
0.00395933894370291,0.0520809590816498,1
0.00352763275453975,0.0621099472045898,1
0.00533463898330663,0.023759001865983,1
0.00665139302184423,0.0458411052823067,1
0.0133850448610548,-0.0130790201947093,0
0.0105367607233123,0.0161119066178799,1
0.0118188002856224,0.0236875452101231,0
0.011664047618772,0.00219988124445081,0
0.01147570829394,0.0313815772533417,0
0.0111496317418902,0.00845438148826361,0
0.0108441479759394,0.0642196163535118,1
0.0121052980365395,0.00421996833756566,0
0.0122863009761232,0.0161430146545172,0
0.00620771965574827,0.0683027431368828,1
0.0160712633415134,0.0191076342016459,0
0.0072653304998296,0.0676930919289589,1
0.00873702587389413,0.038571871817112,1
0.0087656998762509,0.0269483383744955,1
0.00912590084098033,0.0125267803668976,1
0.0136919295005383,0.0134925497695804,0
0.0116591849105097,-0.00766711169853806,0
0.0116910321279253,-0.0089132534340024,0
0.00535239383204456,0.00922311376780272,0
0.00575306163598877,0.0332784242928028,1
0.00632994048780697,0.00191106449346989,0
0.0066979916907983,0.0363672040402889,1
0.00452510551337454,0.0082442807033658,0
0.00383054406140028,0.0490718521177769,1
0.00417934524606369,0.041758731007576,1
0.00478579293204541,0.0349773429334164,1
0.00391314255540759,0.0129285184666514,0
0.00625662684968666,0.0128498794510961,0
0.0105082953968914,-0.000389340333640575,0
0.0107100053474294,-0.00568299414590001,0
0.0133980412365004,0.0389942266047001,1
0.0118827871505615,0.04682432487607,0
